city;timestamp;temperature;season;lat;lon
New York;23.07.2010;26.804663886401542;summer;40.714627;-74.002863
New York;24.07.2010;19.754555385912475;summer;40.714627;-74.002863
New York;25.07.2010;24.53859157766155;summer;40.714627;-74.002863
New York;26.07.2010;17.82701250800104;summer;40.714627;-74.002863
New York;27.07.2010;30.66215247936186;summer;40.714627;-74.002863
New York;28.07.2010;27.117953021522187;summer;40.714627;-74.002863
New York;29.07.2010;22.559041486123697;summer;40.714627;-74.002863
New York;30.07.2010;31.36706832829124;summer;40.714627;-74.002863
New York;31.07.2010;37.428290652135104;summer;40.714627;-74.002863
New York;01.08.2010;28.024816891955112;summer;40.714627;-74.002863
New York;02.08.2010;15.913081144514491;summer;40.714627;-74.002863
New York;03.08.2010;29.08911068026508;summer;40.714627;-74.002863
New York;04.08.2010;19.473211917508657;summer;40.714627;-74.002863
New York;05.08.2010;27.776907872650696;summer;40.714627;-74.002863
New York;06.08.2010;17.263464841463893;summer;40.714627;-74.002863
New York;07.08.2010;27.354643565515502;summer;40.714627;-74.002863
New York;08.08.2010;36.280646223118524;summer;40.714627;-74.002863
New York;09.08.2010;19.099232232956435;summer;40.714627;-74.002863
New York;10.08.2010;23.02070002406752;summer;40.714627;-74.002863
New York;11.08.2010;26.512486918724843;summer;40.714627;-74.002863
New York;12.08.2010;27.487120144848944;summer;40.714627;-74.002863
New York;13.08.2010;23.724889146486294;summer;40.714627;-74.002863
New York;14.08.2010;23.15227231255446;summer;40.714627;-74.002863
New York;15.08.2010;31.694832755811458;summer;40.714627;-74.002863
New York;16.08.2010;19.062952421391508;summer;40.714627;-74.002863
New York;17.08.2010;23.690536008855716;summer;40.714627;-74.002863
New York;18.08.2010;22.11499887447947;summer;40.714627;-74.002863
New York;19.08.2010;20.72457177423638;summer;40.714627;-74.002863
New York;20.08.2010;27.594990729087613;summer;40.714627;-74.002863
New York;21.08.2010;25.057666361433483;summer;40.714627;-74.002863
New York;22.08.2010;25.543748235387483;summer;40.714627;-74.002863
New York;23.08.2010;21.641291152124428;summer;40.714627;-74.002863
New York;24.08.2010;26.199604141711966;summer;40.714627;-74.002863
New York;25.08.2010;20.82123403871806;summer;40.714627;-74.002863
New York;26.08.2010;30.54161951157033;summer;40.714627;-74.002863
New York;27.08.2010;22.188581981935332;summer;40.714627;-74.002863
New York;28.08.2010;27.413195012538825;summer;40.714627;-74.002863
New York;29.08.2010;30.01539348005487;summer;40.714627;-74.002863
New York;30.08.2010;25.640203349949594;summer;40.714627;-74.002863
New York;31.08.2010;17.09451329934997;summer;40.714627;-74.002863
New York;01.09.2010;13.032298904141097;autumn;40.714627;-74.002863
New York;02.09.2010;10.287548653386953;autumn;40.714627;-74.002863
New York;03.09.2010;20.506298499671097;autumn;40.714627;-74.002863
New York;04.09.2010;6.5121853618790375;autumn;40.714627;-74.002863
New York;05.09.2010;20.327268268559227;autumn;40.714627;-74.002863
New York;06.09.2010;20.71866909080811;autumn;40.714627;-74.002863
New York;07.09.2010;12.363039853200602;autumn;40.714627;-74.002863
New York;08.09.2010;3.596506537253079;autumn;40.714627;-74.002863
New York;09.09.2010;21.37214340695855;autumn;40.714627;-74.002863
New York;10.09.2010;19.44851878349058;autumn;40.714627;-74.002863
New York;11.09.2010;11.980254885672673;autumn;40.714627;-74.002863
New York;12.09.2010;12.260127327733326;autumn;40.714627;-74.002863
New York;13.09.2010;13.385720776574052;autumn;40.714627;-74.002863
New York;14.09.2010;13.62289565307621;autumn;40.714627;-74.002863
New York;15.09.2010;13.036528372986345;autumn;40.714627;-74.002863
New York;16.09.2010;12.465986472980646;autumn;40.714627;-74.002863
New York;17.09.2010;8.837213411303289;autumn;40.714627;-74.002863
New York;18.09.2010;10.892349209708037;autumn;40.714627;-74.002863
New York;19.09.2010;14.257964381397361;autumn;40.714627;-74.002863
New York;20.09.2010;8.515694537634921;autumn;40.714627;-74.002863
New York;21.09.2010;7.835576402726606;autumn;40.714627;-74.002863
New York;22.09.2010;14.62567593505517;autumn;40.714627;-74.002863
New York;23.09.2010;11.40877271128508;autumn;40.714627;-74.002863
New York;24.09.2010;7.147613795029757;autumn;40.714627;-74.002863
New York;25.09.2010;15.090636781560622;autumn;40.714627;-74.002863
New York;26.09.2010;17.04471199470802;autumn;40.714627;-74.002863
New York;27.09.2010;11.039110147678164;autumn;40.714627;-74.002863
New York;28.09.2010;11.007758645025325;autumn;40.714627;-74.002863
New York;29.09.2010;15.131144761400527;autumn;40.714627;-74.002863
New York;30.09.2010;16.42607761334084;autumn;40.714627;-74.002863
New York;01.10.2010;14.536950999342785;autumn;40.714627;-74.002863
New York;02.10.2010;16.26195818758888;autumn;40.714627;-74.002863
New York;03.10.2010;7.897811386799079;autumn;40.714627;-74.002863
New York;04.10.2010;14.397876690255636;autumn;40.714627;-74.002863
New York;05.10.2010;18.644029767045865;autumn;40.714627;-74.002863
New York;06.10.2010;6.750628318373199;autumn;40.714627;-74.002863
New York;07.10.2010;12.556152692104668;autumn;40.714627;-74.002863
New York;08.10.2010;13.81645048228786;autumn;40.714627;-74.002863
New York;09.10.2010;13.696354671010148;autumn;40.714627;-74.002863
New York;10.10.2010;13.308892017469834;autumn;40.714627;-74.002863
New York;11.10.2010;13.148078038075049;autumn;40.714627;-74.002863
New York;12.10.2010;21.24687887703894;autumn;40.714627;-74.002863
New York;13.10.2010;28.054778606801186;autumn;40.714627;-74.002863
New York;14.10.2010;14.423168943348761;autumn;40.714627;-74.002863
New York;15.10.2010;10.475373058523658;autumn;40.714627;-74.002863
New York;16.10.2010;14.845661199103867;autumn;40.714627;-74.002863
New York;17.10.2010;13.569379952316154;autumn;40.714627;-74.002863
New York;18.10.2010;10.389774511089477;autumn;40.714627;-74.002863
New York;19.10.2010;11.690418274077778;autumn;40.714627;-74.002863
New York;20.10.2010;14.423236771880543;autumn;40.714627;-74.002863
New York;21.10.2010;18.89595745613154;autumn;40.714627;-74.002863
New York;22.10.2010;11.850357408866937;autumn;40.714627;-74.002863
New York;23.10.2010;17.430007749817506;autumn;40.714627;-74.002863
New York;24.10.2010;10.111545943475006;autumn;40.714627;-74.002863
New York;25.10.2010;15.445171161929766;autumn;40.714627;-74.002863
New York;26.10.2010;11.078379054478104;autumn;40.714627;-74.002863
New York;27.10.2010;11.540024560408671;autumn;40.714627;-74.002863
New York;28.10.2010;11.52690031320527;autumn;40.714627;-74.002863
New York;29.10.2010;23.588706373596782;autumn;40.714627;-74.002863
New York;30.10.2010;19.49870081118864;autumn;40.714627;-74.002863
New York;31.10.2010;13.268101996076451;autumn;40.714627;-74.002863
New York;01.11.2010;15.091186745595602;autumn;40.714627;-74.002863
New York;02.11.2010;16.06497233549809;autumn;40.714627;-74.002863
New York;03.11.2010;11.11146386754483;autumn;40.714627;-74.002863
New York;04.11.2010;17.733912857712344;autumn;40.714627;-74.002863
New York;05.11.2010;13.781660085810291;autumn;40.714627;-74.002863
New York;06.11.2010;10.58663052119506;autumn;40.714627;-74.002863
New York;07.11.2010;16.53975991301322;autumn;40.714627;-74.002863
New York;08.11.2010;11.707278368808515;autumn;40.714627;-74.002863
New York;09.11.2010;20.430068526337873;autumn;40.714627;-74.002863
New York;10.11.2010;21.106820782902208;autumn;40.714627;-74.002863
New York;11.11.2010;12.288197295127725;autumn;40.714627;-74.002863
New York;12.11.2010;22.204962730629433;autumn;40.714627;-74.002863
New York;13.11.2010;9.341607923813076;autumn;40.714627;-74.002863
New York;14.11.2010;9.5676582169582;autumn;40.714627;-74.002863
New York;15.11.2010;14.588850535605411;autumn;40.714627;-74.002863
New York;16.11.2010;5.538883999058445;autumn;40.714627;-74.002863
New York;17.11.2010;12.074450687624182;autumn;40.714627;-74.002863
New York;18.11.2010;11.61896772838129;autumn;40.714627;-74.002863
New York;19.11.2010;13.69046668812342;autumn;40.714627;-74.002863
New York;20.11.2010;13.539475920046424;autumn;40.714627;-74.002863
New York;21.11.2010;18.04249736598045;autumn;40.714627;-74.002863
New York;22.11.2010;15.302803803364837;autumn;40.714627;-74.002863
New York;23.11.2010;6.471112943757154;autumn;40.714627;-74.002863
New York;24.11.2010;20.283152358666626;autumn;40.714627;-74.002863
New York;25.11.2010;14.941392086911165;autumn;40.714627;-74.002863
New York;26.11.2010;13.114492735047119;autumn;40.714627;-74.002863
New York;27.11.2010;20.438974796920938;autumn;40.714627;-74.002863
New York;28.11.2010;16.285095527211762;autumn;40.714627;-74.002863
New York;29.11.2010;8.979619327931491;autumn;40.714627;-74.002863
New York;30.11.2010;12.114540336884744;autumn;40.714627;-74.002863
New York;01.12.2010;-2.8217454506325885;winter;40.714627;-74.002863
New York;02.12.2010;-7.0118865354095234;winter;40.714627;-74.002863
New York;03.12.2010;-8.808256983984263;winter;40.714627;-74.002863
New York;04.12.2010;-0.737072363305364;winter;40.714627;-74.002863
New York;05.12.2010;7.918707715830956;winter;40.714627;-74.002863
New York;06.12.2010;1.9072562860914726;winter;40.714627;-74.002863
New York;07.12.2010;5.979364809978394;winter;40.714627;-74.002863
New York;08.12.2010;3.2389261135101295;winter;40.714627;-74.002863
New York;09.12.2010;10.849491592319243;winter;40.714627;-74.002863
New York;10.12.2010;3.9612322009747496;winter;40.714627;-74.002863
New York;11.12.2010;0.7365161044850888;winter;40.714627;-74.002863
New York;12.12.2010;3.3981137643788433;winter;40.714627;-74.002863
New York;13.12.2010;4.012555459658274;winter;40.714627;-74.002863
New York;14.12.2010;2.6721800870282246;winter;40.714627;-74.002863
New York;15.12.2010;16.76870583097536;winter;40.714627;-74.002863
New York;16.12.2010;-1.5585222690234164;winter;40.714627;-74.002863
New York;17.12.2010;3.0221574860510882;winter;40.714627;-74.002863
New York;18.12.2010;-7.5491463394120455;winter;40.714627;-74.002863
New York;19.12.2010;-1.6843797940867096;winter;40.714627;-74.002863
New York;20.12.2010;1.2039489455706034;winter;40.714627;-74.002863
New York;21.12.2010;5.8203718443634225;winter;40.714627;-74.002863
New York;22.12.2010;1.9124642218210037;winter;40.714627;-74.002863
New York;23.12.2010;2.0500656085814963;winter;40.714627;-74.002863
New York;24.12.2010;-1.2478903456680448;winter;40.714627;-74.002863
New York;25.12.2010;2.299435184899004;winter;40.714627;-74.002863
New York;26.12.2010;-4.562982845689086;winter;40.714627;-74.002863
New York;27.12.2010;-6.787735751546558;winter;40.714627;-74.002863
New York;28.12.2010;1.7825848530798538;winter;40.714627;-74.002863
New York;29.12.2010;0.9131006762124749;winter;40.714627;-74.002863
New York;30.12.2010;-7.661015689697402;winter;40.714627;-74.002863
New York;31.12.2010;-4.643294511142254;winter;40.714627;-74.002863
New York;01.01.2011;1.9560851663978405;winter;40.714627;-74.002863
New York;02.01.2011;5.37891883561223;winter;40.714627;-74.002863
New York;03.01.2011;6.128624798382075;winter;40.714627;-74.002863
New York;04.01.2011;4.309636179381594;winter;40.714627;-74.002863
New York;05.01.2011;5.824361863909901;winter;40.714627;-74.002863
New York;06.01.2011;-2.8957085572599066;winter;40.714627;-74.002863
New York;07.01.2011;8.599639917517779;winter;40.714627;-74.002863
New York;08.01.2011;0.6884058691937044;winter;40.714627;-74.002863
New York;09.01.2011;-0.6307575063044955;winter;40.714627;-74.002863
New York;10.01.2011;-3.672058690166227;winter;40.714627;-74.002863
New York;11.01.2011;0.3607561104542425;winter;40.714627;-74.002863
New York;12.01.2011;3.7470244157085446;winter;40.714627;-74.002863
New York;13.01.2011;-2.0264663728316124;winter;40.714627;-74.002863
New York;14.01.2011;3.440151514167857;winter;40.714627;-74.002863
New York;15.01.2011;6.604683949880698;winter;40.714627;-74.002863
New York;16.01.2011;10.928509563806037;winter;40.714627;-74.002863
New York;17.01.2011;-0.3609314291859819;winter;40.714627;-74.002863
New York;18.01.2011;0.542615906323229;winter;40.714627;-74.002863
New York;19.01.2011;-0.8720913351495281;winter;40.714627;-74.002863
New York;20.01.2011;-0.4194569129282293;winter;40.714627;-74.002863
New York;21.01.2011;0.0733555869570435;winter;40.714627;-74.002863
New York;22.01.2011;0.2726493177669444;winter;40.714627;-74.002863
New York;23.01.2011;0.36039053293739215;winter;40.714627;-74.002863
New York;24.01.2011;-0.5866347670133021;winter;40.714627;-74.002863
New York;25.01.2011;1.6269412217719539;winter;40.714627;-74.002863
New York;26.01.2011;2.582866999090884;winter;40.714627;-74.002863
New York;27.01.2011;1.0751392844684624;winter;40.714627;-74.002863
New York;28.01.2011;-1.747166900477999;winter;40.714627;-74.002863
New York;29.01.2011;-2.3744557522120386;winter;40.714627;-74.002863
New York;30.01.2011;4.728582699991806;winter;40.714627;-74.002863
New York;31.01.2011;-1.2857079232116444;winter;40.714627;-74.002863
New York;01.02.2011;-0.36895993241708513;winter;40.714627;-74.002863
New York;02.02.2011;4.844405295426524;winter;40.714627;-74.002863
New York;03.02.2011;-2.8414959610602173;winter;40.714627;-74.002863
New York;04.02.2011;1.307229192223526;winter;40.714627;-74.002863
New York;05.02.2011;-2.019724074240897;winter;40.714627;-74.002863
New York;06.02.2011;-0.7792617982048679;winter;40.714627;-74.002863
New York;07.02.2011;-3.3302233798681833;winter;40.714627;-74.002863
New York;08.02.2011;-0.06329303524154511;winter;40.714627;-74.002863
New York;09.02.2011;5.953448450850224;winter;40.714627;-74.002863
New York;10.02.2011;3.9662869309354436;winter;40.714627;-74.002863
New York;11.02.2011;9.931254107435718;winter;40.714627;-74.002863
New York;12.02.2011;-11.482137642924002;winter;40.714627;-74.002863
New York;13.02.2011;5.773294334151773;winter;40.714627;-74.002863
New York;14.02.2011;-6.857259157722932;winter;40.714627;-74.002863
New York;15.02.2011;0.6384579582385723;winter;40.714627;-74.002863
New York;16.02.2011;-3.9677669866258896;winter;40.714627;-74.002863
New York;17.02.2011;7.228496825333808;winter;40.714627;-74.002863
New York;18.02.2011;8.9327971365685;winter;40.714627;-74.002863
New York;19.02.2011;7.84045366743131;winter;40.714627;-74.002863
New York;20.02.2011;2.2328444876550986;winter;40.714627;-74.002863
New York;21.02.2011;-0.35758304052466106;winter;40.714627;-74.002863
New York;22.02.2011;0.19707688727494305;winter;40.714627;-74.002863
New York;23.02.2011;2.3081447075488546;winter;40.714627;-74.002863
New York;24.02.2011;-7.824532197689866;winter;40.714627;-74.002863
New York;25.02.2011;-2.401282264579943;winter;40.714627;-74.002863
New York;26.02.2011;-5.817806661529924;winter;40.714627;-74.002863
New York;27.02.2011;3.689065141281343;winter;40.714627;-74.002863
New York;28.02.2011;-11.634013723403896;winter;40.714627;-74.002863
New York;01.03.2011;15.206670951063987;spring;40.714627;-74.002863
New York;02.03.2011;13.623194849662797;spring;40.714627;-74.002863
New York;03.03.2011;14.008519284343926;spring;40.714627;-74.002863
New York;04.03.2011;6.140594022205738;spring;40.714627;-74.002863
